date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2018-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-31,,0.75,,post-market,,,,,,,,,,,,,1.3514,,,,,,,,,,,,
2018-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31,,0.75,,post-market,,,,,,,,,,,,,-2.5974,,,,,,,,,,,,
2018-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07,,0.84,,post-market,,,,,,,,,,,,,-1.1765,,,,,,,,,,,,
2019-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-30,,0.84,,post-market,,,,,,,,,,,,,2.439,,,,,,,,,,,,
2019-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-25,,0.82,,post-market,,,,,,,,,,,,,1.2346,,,,,,,,,,,,
2019-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-06,,1.02,,post-market,,,,,,,,,,,,,3.0303,,,,,,,,,,,,
2019-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04,,1.13,,post-market,,,,,,,,,,,,,-0.8772,,,,,,,,,,,,
2020-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-07,,0.99,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2020-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-05,,0.93,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2020-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-27,,1.2,,post-market,,,,,,,,,,,,,3.4483,,,,,,,,,,,,
2020-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-09,,1.3,,post-market,,,,,,,,,,,,,0.7752,,,,,,,,,,,,
2021-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-27,,1.17,,pre-market,,,,,,,,,,,,,3.5398,,,,,,,,,,,,
2021-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-27,,1.37,,pre-market,,,,,,,,,,,,,7.0313,,,,,,,,,,,,
2021-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-27,,1.47,,pre-market,,,,,,,,,,,,,1.3793,,,,,,,,,,,,
2021-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-08,,1.57,,pre-market,,,,,,,,,,,,,0.641,,,,,,,,,,,,
2022-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-27,,1.4,,pre-market,,,,,,,,,,,,,3.7037,,,,,,,,,,,,
2022-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-26,,1.56,,pre-market,,,,,,,,,,,,,0.6452,,,,,,,,,,,,
2022-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-27,,1.63,,pre-market,,,,,,,,,,,,,-3.5503,,,,,,,,,,,,
2022-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-07,,1.91,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2023-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-25,,1.58,,pre-market,,,,,,,,,,,,,1.2821,,,,,,,,,,,,
2023-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-26,,1.81,,pre-market,,,,,,,,,,,,,1.1173,,,,,,,,,,,,
2023-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-24,,1.96,,pre-market,,,,,,,,,,,,,1.5544,,,,,,,,,,,,
2023-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-06,,2.19,,pre-market,,,,,,,,,,,,,1.8605,,,,,,,,,,,,
2024-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-23,,1.88,,pre-market,,,,,,,,,,,,,5.0279,,,,,,,,,,,,
2024-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-24,,2.13,,pre-market,,,,,,,,,,,,,1.4286,,,,,,,,,,,,
2024-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-22,,2.3,,pre-market,,,,,,,,,,,,,1.7699,,,,,,,,,,,,
2024-12-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-05,,2.51,,pre-market,,,,,,,,,,,,,1.2097,,,,,,,,,,,,
2025-03-31,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-24,,2.14,,pre-market,,,,,,,,,,,,,2.8846,,,,,,,,,,,,
2025-06-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-23,,2.47,,pre-market,,,,,,,,,,,,,1.6461,,,,,,,,,,,,
2025-09-30,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.61,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-29,,2.04,,pre-market,,,,,,,,,,,,,-23.0189,,,,,,,,,,,,
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.61,,,2.65,,7.04,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,,2.04,,pre-market,,,0.0,0.0,0.0,0.0,,,,,162.38,107.12,-23.0189,,,,,,,,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2165000000,2165000000,,,,,,None,541000000,,,,,0.0,-0.61,1394000000,1935000000,2.65,2025-09-30,7.04,,0.0,3098000000,972000000,173000000,,,None,422000000,10000000,,None,,,,,792000000,799000000,-422000000,None,0.0,,1662000000,1436000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,USD,pre-market,None,,0.0,0.0,0.0,0.0,1762000000,,,,162.38,107.12,-23.0189,,,,,,,5263000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2106000000,2106000000,,,,,,None,824000000,,,,,0.0,-0.61,1657000000,2481000000,2.65,2025-06-30,7.04,,0.0,3410000000,1276000000,246000000,,,None,376000000,11000000,,None,,,,,1026000000,1030000000,-365000000,None,0.0,,1714000000,1696000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,USD,pre-market,None,,0.0,0.0,0.0,0.0,1711000000,,,,162.38,107.12,-23.0189,,,,,,,5516000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2073000000,2073000000,,,,,,None,768000000,,,,,0.0,-0.61,1385000000,2153000000,2.65,2025-03-31,7.04,,0.0,3057000000,1038000000,190000000,,,None,339000000,8000000,,None,,,,,851000000,848000000,-331000000,None,0.0,,1662000000,1395000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,USD,pre-market,None,,0.0,0.0,0.0,0.0,1682000000,,,,162.38,107.12,-23.0189,,,,,,,5130000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2019000000,2019000000,,,,,,None,758000000,,,,,0.0,-0.61,1518000000,2276000000,2.65,2024-12-31,7.04,,0.0,3232000000,1141000000,193000000,,,None,334000000,11000000,,None,,,,,938000000,948000000,-323000000,None,0.0,,1564000000,1668000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,USD,pre-market,None,,0.0,0.0,0.0,0.0,1564000000,,,,162.38,107.12,-23.0189,,,,,,,5251000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2007000000,2007000000,,,,,,None,778000000,,,,,0.0,-0.61,1610000000,2388000000,2.65,2024-09-30,7.04,,0.0,3208000000,645000000,74000000,,,None,339000000,13000000,,None,,,,,564000000,571000000,-326000000,None,0.0,,1606000000,1602000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,USD,pre-market,None,,0.0,0.0,0.0,0.0,1606000000,,,,162.38,107.12,-23.0189,,,,,,,5215000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1982000000,1982000000,,,,,,None,785000000,,,,,0.0,-0.61,1432000000,2217000000,2.65,2024-06-30,7.04,,0.0,3125000000,1130000000,221000000,,,None,294000000,None,,None,,,,,894000000,None,None,None,0.0,,1697000000,1428000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,5107000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2005000000,2005000000,,,,,,None,774000000,,,,,0.0,-0.61,1184000000,1958000000,2.65,2024-03-31,7.04,,0.0,2878000000,905000000,153000000,,,None,271000000,None,,None,,,,,735000000,None,None,None,0.0,,1697000000,1181000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4883000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1842000000,1842000000,,,,,,None,767000000,,,,,0.0,-0.61,1392000000,2159000000,2.65,2023-12-31,7.04,,0.0,3075000000,1099000000,210000000,,,None,289000000,None,,None,,,,,870000000,None,None,None,0.0,,1629000000,1446000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4917000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1894000000,1894000000,,,,,,None,769000000,,,,,0.0,-0.61,1478000000,2247000000,2.65,2023-09-30,7.04,,0.0,2979000000,1208000000,239000000,,,None,268000000,None,,None,,,,,952000000,None,None,None,0.0,,1476000000,1503000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4873000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1929000000,1929000000,,,,,,None,800000000,,,,,0.0,-0.61,1110000000,1910000000,2.65,2023-06-30,7.04,,0.0,2827000000,876000000,181000000,,,None,237000000,None,,None,,,,,683000000,None,None,None,0.0,,1696000000,1131000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4756000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2005000000,2005000000,,,,,,None,785000000,,,,,0.0,-0.61,922000000,1707000000,2.65,2023-03-31,7.04,,0.0,2542000000,700000000,124000000,,,None,210000000,None,,None,,,,,563000000,None,None,None,0.0,,1608000000,934000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4547000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1980000000,1980000000,,,,,,None,771000000,,,,,0.0,-0.61,1173000000,1944000000,2.65,2022-12-31,7.04,,0.0,2651000000,967000000,169000000,,,None,204000000,None,,None,,,,,782000000,None,None,None,0.0,,1472000000,1179000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4631000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1996000000,1996000000,,,,,,None,790000000,,,,,0.0,-0.61,845000000,1635000000,2.65,2022-09-30,7.04,,0.0,2522000000,640000000,147000000,,,None,193000000,None,,None,,,,,481000000,None,None,None,0.0,,1667000000,855000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4518000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2044000000,2044000000,,,,,,None,809000000,,,,,0.0,-0.61,794000000,1603000000,2.65,2022-06-30,7.04,,0.0,2406000000,746000000,137000000,,,None,176000000,None,,None,,,,,598000000,None,None,None,0.0,,1546000000,860000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4450000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1972000000,1972000000,,,,,,None,799000000,,,,,0.0,-0.61,845000000,1644000000,2.65,2022-03-31,7.04,,0.0,2166000000,780000000,98000000,,,None,171000000,None,,None,,,,,669000000,None,None,None,0.0,,1320000000,846000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4138000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2203000000,2203000000,,,,,,None,781000000,,,,,0.0,-0.61,568000000,1349000000,2.65,2021-12-31,7.04,,0.0,2054000000,418000000,63000000,,,None,170000000,None,,None,,,,,333000000,None,None,None,0.0,,1521000000,533000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4257000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2051000000,2051000000,,,,,,None,805000000,,,,,0.0,-0.61,651000000,1456000000,2.65,2021-09-30,7.04,,0.0,2112000000,500000000,54000000,,,None,173000000,None,,None,,,,,428000000,None,None,None,0.0,,1476000000,636000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4163000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1967000000,1967000000,,,,,,None,813000000,,,,,0.0,-0.61,646000000,1459000000,2.65,2021-06-30,7.04,,0.0,2084000000,512000000,228000000,,,None,176000000,None,,None,,,,,269000000,None,None,None,0.0,,1440000000,644000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4051000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1907000000,1907000000,,,,,,None,797000000,,,,,0.0,-0.61,497000000,1294000000,2.65,2021-03-31,7.04,,0.0,1848000000,336000000,18000000,,,None,177000000,None,,None,,,,,304000000,None,None,None,0.0,,1373000000,475000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3755000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1857000000,1857000000,,,,,,None,774000000,,,,,0.0,-0.61,510000000,1284000000,2.65,2020-12-31,7.04,,0.0,1975000000,333000000,20000000,,,None,174000000,None,,None,,,,,300000000,None,None,None,0.0,,1459000000,516000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3832000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1868000000,1868000000,,,,,,None,787000000,,,,,0.0,-0.61,557000000,1344000000,2.65,2020-09-30,7.04,,0.0,1918000000,400000000,124000000,,,None,176000000,None,,None,,,,,264000000,None,None,None,0.0,,1376000000,542000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3786000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1920000000,1920000000,,,,,,None,817000000,,,,,0.0,-0.61,168000000,985000000,2.65,2020-06-30,7.04,,0.0,1545000000,-18000000,-27000000,,,None,176000000,None,,None,,,,,2000000,None,None,None,0.0,,1380000000,165000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3465000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2167000000,2167000000,,,,,,None,832000000,,,,,0.0,-0.61,651000000,1483000000,2.65,2020-03-31,7.04,,0.0,1602000000,456000000,79000000,,,None,189000000,None,,None,,,,,392000000,None,None,None,0.0,,973000000,629000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3769000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,2109000000,2109000000,,,,,,None,789000000,,,,,0.0,-0.61,472000000,1261000000,2.65,2019-12-31,7.04,,0.0,1936000000,295000000,54000000,,,None,194000000,None,,None,,,,,247000000,None,None,None,0.0,,1458000000,478000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,4045000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,1617000000,1617000000,,,,,,None,571000000,,,,,0.0,-0.61,420000000,991000000,2.65,2019-09-30,7.04,,0.0,1511000000,278000000,53000000,,,None,164000000,None,,None,,,,,198000000,None,None,None,0.0,,1137000000,374000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,3128000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,785000000,785000000,,,,,,None,146000000,,,,,0.0,-0.61,349000000,495000000,2.65,2019-06-30,7.04,,0.0,727000000,283000000,60000000,,,None,58000000,None,,None,,,,,223000000,None,None,None,0.0,,343000000,384000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,1512000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,798000000,798000000,,,,,,None,145000000,,,,,0.0,-0.61,315000000,460000000,2.65,2019-03-31,7.04,,0.0,704000000,256000000,31000000,,,None,57000000,None,,None,,,,,225000000,None,None,None,0.0,,331000000,373000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,1502000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,822000000,822000000,,,,,,None,150000000,,,,,0.0,-0.61,428000000,578000000,2.65,2018-12-31,7.04,,0.0,729000000,374000000,88000000,,,None,56000000,None,,None,,,,,286000000,None,None,None,0.0,,298000000,431000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,1551000000,,9.4,,238.59,59.56
2025-12-28,FISV,0.0,9.4,,,,,,,,,,,,,,,,None,749000000,749000000,,,,,,None,134000000,,,,,0.0,-0.61,349000000,483000000,2.65,2018-09-30,7.04,,0.0,663000000,305000000,78000000,,,None,45000000,None,,None,,,,,227000000,None,None,None,0.0,,307000000,356000000,,,,,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,,2025-10-29,quarterly,2.04,None,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,162.38,107.12,-23.0189,,,,,,,1412000000,,9.4,,238.59,59.56
